hashtags,dates,tweets,location,followers,fav,reply,retweet
congress,Sun Apr 27 10:59:45 +0000 2014,"#AAP quiet over #cronycapitalism charges by #BJP against #Congress n #Vadra.  Quiet by choice,  compulsion or a strategy? @ArvindKejriwal",Maharashtra,182,0,0,0
congress,Sun Apr 27 10:46:03 +0000 2014,N he is finally getting #screwed #DamaadGate #RobertVadra #BJP #Congress,Maharashtra,506,0,1,0
soniagandhi,Sat Apr 26 15:43:20 +0000 2014,All that #pappu n #Soniagandhi r ranting abt adani is due to AK  !!! Congress seems sleeping in gujurat,Maharashtra,329,0,0,0
soniagandhi,Sat Apr 26 14:34:37 +0000 2014,सेकुलरिज़्म इस देश का सबसे घिसा हुआ शब्द है जिसे हर राजनीतिक  दल ने हमेशा अपने  अपने हिसाब से बजाया है. #AntiDalitRamdev #soniagandhi #bjp,Maharashtra,56,0,0,0
soniagandhi,Sat Apr 26 13:39:38 +0000 2014,Evry big party had its rally in #Varanasi bt y is it so dat we hav nt seen @rahulgandhi2020 or #Soniagandhi or #Priyankagandhi in vns ???,Maharashtra,64,1,0,0
congress,Mon May 12 11:34:11 +0000 2014,"#AAP must ensure that they are not used as instruments to fight #BJP by parties like #SP ,  #BSP and #Congress !",Maharashtra,195,0,0,0
soniagandhi,Sun Apr 27 02:59:07 +0000 2014,"OMG... ""@NewIndianXpress: Strengthen Hands of #SoniaGandhi, PM Tells #Telangana voters - http://t.co/MliJJYOmH7 http://t.co/ydGe4vz4ln""",Maharashtra,2302,0,0,0
INCIndia,Tue May 06 15:04:41 +0000 2014,#BJP #NarendraModi's manner of addressing Dalits shows what NICH mentality he has. He plays cheapest politics on every front. #INCIndia,Maharashtra,183,0,0,0
INCIndia,Sun May 11 16:56:48 +0000 2014,"#BJP #NarendraModi feku, he fought with crocodiles and killed some bare handed, he sleeps for jus 2 hours. Kya fekumfaak hae yaar. #INCIndia",Maharashtra,183,0,0,0
INCIndia,Sun May 11 16:23:49 +0000 2014,"#BJP n #NarendraModi will u bring back Maulana Masood Azhar back to India? Feku do u remember him? #INCIndia, #ZeeNews",Maharashtra,183,0,0,0
INCIndia,Sun May 11 16:14:34 +0000 2014,See how #ZeeNews is paid to promote FekumFaaki of feku #NarendraModi by #BJP. #INCIndia,Maharashtra,183,0,0,0
soniagandhi,Tue Apr 29 14:52:15 +0000 2014,http://t.co/QxWbn8Li5t Irresponsible #EC of #India # INCIndia #RahulGandhi #SoniaGandhi,Maharashtra,183,0,0,0
INCIndia,Tue Apr 29 10:57:01 +0000 2014,#NarendraModi n #BJP been mentors of Hawala scams. Something rotting underneath. #INCIndia,Maharashtra,183,0,0,0
INCIndia,Sun Apr 27 17:56:02 +0000 2014,@Im_ChintanPatel exactly if ppl wil come to know on may 16 y is #BJP shouting about #NarendraModi wave an putting up a propaganda? #INCIndia,Maharashtra,183,0,0,1
INCIndia,Sat May 03 09:39:03 +0000 2014,"@Im_ChintanPatel #BJP's very foundation is based on being cynic, also its evident how cynical #NarendraModi is. #INCIndia",Maharashtra,183,0,0,1
rahulgandhi,Thu Apr 24 08:37:05 +0000 2014,"Just cast my vote to #incindia #CongressParty, my support for #RahulGandhi #SoniaGandhi",Maharashtra,183,0,0,0
soniagandhi,Thu Apr 24 08:37:05 +0000 2014,"Just cast my vote to #incindia #CongressParty, my support for #RahulGandhi #SoniaGandhi",Maharashtra,183,0,0,0
INCIndia,Thu Apr 24 10:15:19 +0000 2014,Liar #NarendraModi #BJP you have so much of supporters in #Varanasi #Benarus then why u have to also contest from #Vadodra??? #INCIndia,Maharashtra,183,0,0,0
INCIndia,Thu Apr 24 10:04:01 +0000 2014,"#NarendraModi #BJP propoganda they will end #Muslim #Christian private laws and impose #Hindu laws on them as Uniform Civil Code, #INCIndia",Maharashtra,183,0,0,0
INCIndia,Thu Apr 24 08:46:47 +0000 2014,"#NarendraModi #BJP will either betray #Varanasi #Benarus or #Vadodra, so people dont give him chance to betray u, dont vote him. #incindia",Maharashtra,183,0,0,1
INCIndia,Thu Apr 24 08:41:27 +0000 2014,Liar #NarendraModi #BJP's propoganda they will force #OPEC to sell petrol to #India at cheap prices to control inflation in India. #incindia,Maharashtra,183,0,0,0
INCIndia,Thu Apr 24 08:37:05 +0000 2014,"Just cast my vote to #incindia #CongressParty, my support for #RahulGandhi #SoniaGandhi",Maharashtra,183,0,0,0
INCIndia,Thu Apr 24 08:34:14 +0000 2014,Just cast my vote to #incindia #Congress #UPA3 #MilindDeora,Maharashtra,183,0,0,0
rahulgandhi,Sun Apr 27 07:51:51 +0000 2014,"#NarendraModi is a termite for our secular framework, dont worry #RahulGandhi #SoniaGandhi Congress #INCIndia r Anti-Termite solution. #BJP",Maharashtra,183,0,0,0
soniagandhi,Sun Apr 27 07:51:51 +0000 2014,"#NarendraModi is a termite for our secular framework, dont worry #RahulGandhi #SoniaGandhi Congress #INCIndia r Anti-Termite solution. #BJP",Maharashtra,183,0,0,0
INCIndia,Sun Apr 27 07:51:51 +0000 2014,"#NarendraModi is a termite for our secular framework, dont worry #RahulGandhi #SoniaGandhi Congress #INCIndia r Anti-Termite solution. #BJP",Maharashtra,183,0,0,0
INCIndia,Sun Apr 27 07:46:23 +0000 2014,Remember #BJP govt security lapse airplane hijack n releasing Masood Azhar. Dont fall prey to propaganda of #NarendraModi. #INCIndia,Maharashtra,183,0,0,0
INCIndia,Sun Apr 27 07:42:52 +0000 2014,"#BJP #NarendraModi playing Dawood Ibrahim card for election, why Vajpayee govt failed in bringing him back? #INCIndia.",Maharashtra,183,0,0,0
INCIndia,Sun Apr 27 07:37:36 +0000 2014,"@Im_ChintanPatel Dont know y ppl who claim they r not expert do support #BJP n #NarendraModi, its called prey to propoganda. #INCIndia",Maharashtra,183,0,0,1
INCIndia,Sun Apr 27 07:35:00 +0000 2014,@Im_ChintanPatel @BDUTT Ans is simple they know  #BJP #NarendraModi has no wave thus s safe option hes contesting from 2 places.  #INCIndia,Maharashtra,183,0,0,0
INCIndia,Sun Apr 27 07:29:46 +0000 2014,@Vote14ForChange  #INCIndia is not black #BJP is Black &amp; #NarendraModi is blackhole in politics,Maharashtra,183,0,0,0
INCIndia,Sun Apr 27 07:16:39 +0000 2014,@Vote14ForChange  #NarendraModi has n eye for details in taping women phone &amp; their wherabouts while forgetting his own wife. #BJP #INCIndia,Maharashtra,183,0,0,0
INCIndia,Sun Apr 27 07:09:07 +0000 2014,"@Vote14ForChange  my point is y r u claiming #NarendraModi a saint n forgeting bloodshed, racism, sadism, massacre under him? #BJP #INCIndia",Maharashtra,183,0,0,1
INCIndia,Fri Apr 25 10:10:39 +0000 2014,"@Vote14ForChange what change #NarendraModi will bring in 5 yrs, will he overtake #OPEC, will he he bring (-)ve inflation? No! #INCIndia #BJP",Maharashtra,183,0,0,2
INCIndia,Fri Apr 25 09:59:11 +0000 2014,@Vote14ForChange  RTI a weapon of Indians against corruption is bcoz of #INCIndia &amp; not #BJP. Y u com 2 know scam is bcoz of congress policy,Maharashtra,183,0,0,1
INCIndia,Fri Apr 25 09:10:08 +0000 2014,@Vote14ForChange lets open our eyes &amp; analyse how #BJP saints hv crores of declard assets? How st chaiwala declard asset in crores #incindia,Maharashtra,183,0,0,1
INCIndia,Fri Apr 25 06:10:20 +0000 2014,True political religion of India is secularism of #INCIndia and not Hindutva of #BJP,Maharashtra,183,0,0,0
INCIndia,Fri Apr 25 06:05:28 +0000 2014,"MODI KO HARAO BHARAT KO BACHAO

#BJP, #NarendraModi, #incindia, #rahulgandhi, #soniagandhi4india",Maharashtra,183,0,0,0
INCIndia,Fri Apr 25 06:00:10 +0000 2014,@Vote14ForChange the v nature of #BJP is conservative &amp; u ppl talk about growth? What n irony! Becoz of BJP India is stagnating. #incindia,Maharashtra,183,0,0,2
INCIndia,Fri Apr 25 05:57:17 +0000 2014,@Vote14ForChange to be v precise #BJP is #Nazi and #NarendraModi is #Hitler. It is u ppl bcoz of u motherland is still backward. #incindia,Maharashtra,183,0,0,0
INCIndia,Fri Apr 25 05:54:21 +0000 2014,@Vote14ForChange #BJP manifesto stating construction of RamMandir is wat brainwashing is all about. Wen will u ppl get beyond dat? #incindia,Maharashtra,183,0,0,0
congress,Sat May 03 11:16:04 +0000 2014,"#RahulGandhi prepares some fine stock, which is an essential ingredient. Laughing Stock, i mean to say. #Amethi #Congress",Maharashtra,725,0,0,0
congress,Sat May 03 10:52:36 +0000 2014,#EducationForAll is a scheme runned by #Congress. #RahulGandhi should be the 1st student to enrol.,Maharashtra,725,0,0,0
congress,Sat May 03 10:47:29 +0000 2014,"#Amethi being #RaGa's constituency, is rarely seen any growth &amp; development in last 10 years. Promises of #RahulGandhi are shallow.#Congress",Maharashtra,725,0,0,0
rahulgandhi,Sat May 03 11:16:04 +0000 2014,"#RahulGandhi prepares some fine stock, which is an essential ingredient. Laughing Stock, i mean to say. #Amethi #Congress",Maharashtra,725,0,0,0
rahulgandhi,Sat May 03 10:52:36 +0000 2014,#EducationForAll is a scheme runned by #Congress. #RahulGandhi should be the 1st student to enrol.,Maharashtra,725,0,0,0
rahulgandhi,Sat May 03 10:47:29 +0000 2014,"#Amethi being #RaGa's constituency, is rarely seen any growth &amp; development in last 10 years. Promises of #RahulGandhi are shallow.#Congress",Maharashtra,725,0,0,0
rahulgandhi,Sat May 03 09:26:08 +0000 2014,"#RahulGandhi talks about Women Empowerment, while the fact is there is not a single Govt degree college for Women. #Amethi",Maharashtra,725,0,0,0
rahulgandhi,Sat May 03 09:22:18 +0000 2014,"@firstpostin So, we can now state #RahulGandhi has a poor vision. Opposition is still doing their rallies &amp; speeches in similar way.",Maharashtra,725,0,0,0
RGinUP,Mon May 05 18:03:50 +0000 2014,"Mr. Obama will wear the watch marked by 'Made in Allahabad' the day we form govt in UP : #RGinUP""",Maharashtra,344,0,0,0
soniagandhi,Wed Apr 23 19:37:56 +0000 2014,"PriyankaGandhi in #SoniaGandhi's Raebareli; says people insulting family for political gains http://t.co/tRyv1Vwqin""",Maharashtra,344,0,0,0
RGinUP,Tue Apr 22 16:51:12 +0000 2014,"I want watches, shoes and every product marked by 'Made in India' : #RGinUP""""",Maharashtra,344,0,0,0
RGinUP,Tue Apr 22 16:50:52 +0000 2014,"Industrial corridor will provide jobs to million young aspirants : #RGinUP""""",Maharashtra,344,0,0,0
RGinUP,Tue Apr 22 16:50:04 +0000 2014,"Congress will fulfill the dreams of people of UP : #RGinUP""""",Maharashtra,344,0,0,0
RGinUP,Tue Apr 22 16:48:00 +0000 2014,"You asked for guarantee for shelter, we are going to implement Right to shelter for every poor : #RGinUP""""",Maharashtra,344,1,1,0
RGinUP,Tue Apr 22 16:47:20 +0000 2014,"We enacted Land acquisition bill to empower the tribal and poor : #RGinUP""""",Maharashtra,344,2,2,0
RGinUP,Mon Apr 28 11:43:05 +0000 2014,"We also promise to bring 70crore people in middle class,we want them to educate their children and give them a better life: #RGinUP”",Maharashtra,7270,0,0,0
congress,Tue May 06 11:20:14 +0000 2014,My prediction : #Congress will get minimum 300 seats - In @digvijaya_28's #Shaadi reception.,Maharashtra,4791,5,2,0
rahulgandhi,Tue May 06 11:17:27 +0000 2014,Obama wants to wear watch made in Mirzapur? Which Moron writes #RahulGandhi's speeches? Makes even @JhaSanjay look intelligent.,Maharashtra,4791,1,3,0
rahulgandhi,Fri May 09 11:14:23 +0000 2014,"For making a strong foundation for poor,we promise to bring Right to Healthcare,Right to Pension and Right to Shelter: #RahulGandhi in UP",Maharashtra,395,0,0,0
rahulgandhi,Fri May 09 10:46:06 +0000 2014,"@INCLiveTweets: #RahulGandhi will now address a public rally in DomariyaGanj,UP http://t.co/oGX9Fw5B9x",Maharashtra,395,0,0,0
soniagandhi,Mon Apr 28 04:55:05 +0000 2014,"#TRS chief was not even present in the Parliament when the #Telangana bill was tabled, that shows his seriousness: #SoniaGandhi",Maharashtra,395,0,0,0
soniagandhi,Mon Apr 28 04:55:05 +0000 2014,"#TRS chief was not even present in the Parliament when the #Telangana bill was tabled, that shows his seriousness: #SoniaGandhi",Maharashtra,395,0,0,0
soniagandhi,Tue May 06 10:29:54 +0000 2014,@sagarikaghose @narendramodi Why don't u ask for an interview of #SoniaGandhi ? She has been d president of the ruling party for last 10 yrs,Maharashtra,666,0,0,0
congress,Fri May 09 10:38:06 +0000 2014,@NavbharatTimes #Congress maut Ka saudagar,Maharashtra,1255,0,0,0
congress,Mon May 12 11:32:59 +0000 2014,"My fight is only against Modi, says Kejriwal - (supporting #congress, he admitted indirectly)  https://t.co/oaIi1n5BGl via @YahooINNews",Maharashtra,132,0,0,0
congress,Mon May 12 11:13:17 +0000 2014,@EconomicTimes #Congress as aspected nothing new #AbkiBaar300Paar,Maharashtra,250,0,0,0
soniagandhi,Mon May 12 09:31:33 +0000 2014,@EconomicTimes did we not here a similar barb against #sheiladikshit &amp; #soniagandhi around the #delhielections?,Maharashtra,1617,0,0,0
soniagandhi,Sun May 11 13:20:59 +0000 2014,@arunjaitley defntly it was part of negative politics and biased EC is just showing loyalty to @INCIndia n #SoniaGandhi .,Maharashtra,201,0,1,0
soniagandhi,Sun May 11 04:43:51 +0000 2014,#manmohansingh #SoniaGandhi PMના માનમાં ૧૪મીએ સોનિયા દ્વારા ‘વિદાય ભોજન સમારંભ’ http://t.co/sRnK5Pcjpf,Maharashtra,22262,0,1,0
soniagandhi,Sat May 10 16:00:05 +0000 2014,The one thing #soniagandhi should be happy about is that #NarendraModi calls her 'madam Sonia Jee' #Elections2014,Maharashtra,40048,3,5,3
congress,Wed Apr 30 11:07:59 +0000 2014,This is so Awesomm....i hope people understand the message in it. #AAP #BJP #Congress #MODI #India http://t.co/m5yUv8CfCC,Maharashtra,989,0,0,0
congress,Wed Apr 30 11:06:37 +0000 2014,Save #AmritaRai from fate of #SunandaTharoor..# #DigvijaySingh has biggest Tandoor in his kitchen..#Congress Yuva Josh,Maharashtra,352,0,0,0
rahulgandhi,Wed Apr 30 11:51:36 +0000 2014,"#YuvaJosh #RahulGandhi ,@ShashiTharoor @digvijaya_28 ,#NDtiwari all with more yuva josh than ever !!#Womanizers all in one #AxeBoatParty",Maharashtra,406,0,0,0
soniagandhi,Tue Apr 29 17:00:29 +0000 2014,Visualise the gang of four in the privacy of their living room. #SoniaGandhi mediating between the finger of... http://t.co/hyKb6BZ83B,Maharashtra,1125,0,0,0
congress,Sat May 03 11:00:00 +0000 2014,Digvijay to quit congress........ Says he doesn't need the hand anymore !!! #DigVijaySingh #congressmuktbharat #AmritaRai #Congress,Maharashtra,1557,2,1,0
rahulgandhi,Sat May 03 10:38:16 +0000 2014,CHECKOUT | #JacquelineFernandez Supporting #NarendraModi Or #RahulGandhi ? http://t.co/gW6mcnXF1j,Maharashtra,6043,0,0,0
soniagandhi,Fri May 02 12:44:32 +0000 2014,@dna @narendramodi isn't like #SoniaGandhi who doesn't even have right to become PM @KapilSibal #AbKiBaarModiSarkaar,Maharashtra,201,0,0,0
soniagandhi,Fri May 02 09:55:53 +0000 2014,#Shinde is no #HomeMinister! He is home maker of #SoniaGandhi :),Maharashtra,5952,0,1,0
congress,Thu Apr 24 11:23:23 +0000 2014,#Congress is the most secular party - @ravikishann  http://t.co/Q4ERrjBnkZ,Maharashtra,197162,2,0,1
congress,Thu Apr 24 11:21:09 +0000 2014,"2ppl from #volunteerforbetterindia visited home to confirm if we have voted.. Impressed ! 
#MumbaiVotes #vote4India #NaMo #AAP #Congress",Maharashtra,722,0,0,0
rahulgandhi,Thu Apr 24 11:27:53 +0000 2014,#RahulGandhi #pappu #VoteForChange #VoteForIndia http://t.co/nCtB5gYoFD,Maharashtra,72,0,0,0
rahulgandhi,Thu Apr 24 10:55:26 +0000 2014,"#RahulGandhi ગુજરાત સરકારને મહિલા પ્રત્યે જરા પણ માન નથી, તેઓ મહિલાઓના ફોન ટેપ કરાવે છે : રાહુલ ગાંધી",Maharashtra,22262,0,0,0
rahulgandhi,Thu Apr 24 10:39:27 +0000 2014,"#RahulGandhi ""અમે ઈચ્છીએ છીએ કે ઉત્તર પ્રદેશ આગળ વધે"" : રાહુલ ગાંધી",Maharashtra,22262,0,0,0
soniagandhi,Thu Apr 24 10:47:41 +0000 2014,#SoniaGandhi #Gujarat ભાજપ ગંગા-જમૂના તહેઝિબમાં વિશ્વાસ નથી ધરાવતું: (વલસાડમાં) સોનિયા ગાંધીના પ્રહારો http://t.co/IkgiS5jYiG,Maharashtra,22262,0,0,1
congress,Sun Apr 27 10:47:12 +0000 2014,"#congress played adani game thru AAP to trap bjp, is backfiring #DLF empire.
Sad demise DLF
#DamaadGate",Maharashtra,3792,1,2,0
rahulgandhi,Sun Apr 27 08:06:19 +0000 2014,#Ramdev actually did #RahulGandhi a favour http://t.co/482ufg2PVs,Maharashtra,1117,0,0,0
rahulgandhi,Sun Apr 27 07:42:37 +0000 2014,"#AdityaThackeray is forging a connect with urban and young voters, for which #RahulGandhi has been struggling. Aditya's subtle charm works!",Maharashtra,675,0,0,1
congress,Sun Apr 27 11:43:02 +0000 2014,"http://t.co/puDqMGD9lu
#DamaadGate #Congress :-D",Maharashtra,184,0,0,0
congress,Fri May 09 09:56:02 +0000 2014,"Y talks of #NarendraModi agnst Muslim brothers? #AAP #Congress spreading rumors. #AAP no diff, doing dirty politics...SHAME #Elections2014",Maharashtra,45,0,0,0
congress,Sun Apr 27 11:50:49 +0000 2014,Is #rahulgandhi even educated enough??#Congress #election2014 #Aajtak #abpnews @IamImpossible_ @hardikbhatia0 http://t.co/be6dUVrLhd,Maharashtra,417,0,0,1
rahulgandhi,Sun Apr 27 11:50:49 +0000 2014,Is #rahulgandhi even educated enough??#Congress #election2014 #Aajtak #abpnews @IamImpossible_ @hardikbhatia0 http://t.co/be6dUVrLhd,Maharashtra,417,0,0,1
congress,Fri May 09 10:53:59 +0000 2014,#BJP #Congress #AAP http://t.co/jwj7aN8td4,Maharashtra,1146,0,0,0
congress,Fri May 09 10:41:37 +0000 2014,#BJP #Congress #AAP http://t.co/rMVcD4q4bQ,Maharashtra,1146,0,0,0
congress,Sun Apr 27 11:28:48 +0000 2014,#AAP #BJP #Congress http://t.co/a7ZvA5cqE9,Maharashtra,1146,0,0,0
congress,Sun Apr 27 10:53:15 +0000 2014,#AAP #BJP #Congress http://t.co/ZtYCLjZWzN,Maharashtra,1146,0,0,0
congress,Thu Apr 24 10:45:27 +0000 2014,Wave is the new four letter word for the #Congress and non-#BJP political parties in these #polls...,Maharashtra,3465,1,0,1
congress,Wed Apr 30 11:49:56 +0000 2014,Appreciate #DigVijaySingh. He revived the dying #Congress with his master stroke.,Maharashtra,10055,17,14,2
congress,Wed Apr 30 11:41:16 +0000 2014,"Very ironicaly , the only person lacking #YuvaJosh in #Congress is self-proclaimed youth icon #RaGa ! @jodhpur81",Maharashtra,102,0,0,1
rahulgandhi,Thu Apr 24 07:51:08 +0000 2014,Increase the quota of Himachal Pradesh in army recruitment: Ex-servicemen urge #RahulGandhi    http://t.co/h8PC1YbzXv,Maharashtra,111,0,0,0
