hashtags,dates,tweets,location,followers,fav,reply,retweet
bjp,Tue Apr 09 11:51:43 +0000 2019,"“முதல் வாக்காளர் தன் வாக்கை வீரர்களுக்கு அர்ப்ப‌ணிக்க வேண்டும்” 🏵 #மோடி #Modi 

#NarendraModi #BJP #Tamilnadu… https://t.co/ZQaadqAAd0",Maharashtra,85,0,0,0
maibhichowkidar,Fri Apr 05 08:54:30 +0000 2019,#MaiBhiChowkidar https://t.co/m74sinw6wE,Maharashtra,45,2,0,0
modi,Thu Apr 04 11:12:30 +0000 2019,@BJP4India @BJP4TamilNadu @AIADMKOfficial #AIADMK #BJP #Modi #Congress #INC #TamilNadu #Tamil,Maharashtra,19,0,0,0
bjp,Wed Apr 03 11:48:54 +0000 2019,मुस्लिम #BJP को हराना चाहती है जबकि #CongRSS और #BJP दोनों मुसलमानों को हराने में लगे हैं!,Maharashtra,4351,131,44,1
bjp,Fri Apr 05 11:39:21 +0000 2019,#india #breaking #news #trending #ModiSpeaksToBharat #RafaleDeal #USA #Trump #cnn #CongressManifesto #punjab… https://t.co/3qOeSOiotn,Maharashtra,141,1,1,0
bjp,Mon Apr 08 11:36:12 +0000 2019,"Congress will trigger fall of coalition government in Karnataka after Lok Sabha polls, says BJP leader… https://t.co/Jw9FCaD4LE",Maharashtra,3597,0,0,0
modi,Tue Apr 02 11:01:14 +0000 2019,"राहुल जी का विरोध करने वालों कान खोलकर सुन लो.. राहुल जी अकेले नहीं है..

उनके पीछे बेवकूफ़ अनपड़ जाहिल चमचो का पू… https://t.co/8Sx7WxbtSy",Maharashtra,1561,104,154,4
modi,Wed Apr 03 11:07:40 +0000 2019,".@PawanKalyan is more dangerous than @narendramodi, #Modi only uses HINDU card but PK divides people in every possi… https://t.co/q7M4RaJUJ7",Maharashtra,62,0,1,0
hindu,Thu Apr 04 10:22:48 +0000 2019,हम सात समुंदर पार वतन की शमां जलाये बेठे हें 🇮🇳 #IndiaKaDNA #Hindi #HindiNews #IndiaSaysNaMoAgain #IndianArmy #news… https://t.co/9QpkewtPcw,Maharashtra,7,0,0,0
ModiLaoDeshBanao,Fri Apr 05 11:54:12 +0000 2019,"@BJP4UP जनता सब कुछ देख रही है कि एकतरफ इस देश का सेवक, प्रधानचौकीदार एवं सभी चौकन्ने चौकीदार कार्यकर्ता दिन रात मे… https://t.co/8mxiYOIXix",Maharashtra,56,0,0,0
hindu,Sat Apr 06 11:58:33 +0000 2019,"HAPPY NAVRATRI 
.
.
.#navratri #india #garba #mumbai #jaimatadi #hindu #devi #hinduism #vaishno #durga… https://t.co/dBa20lkMFO",Maharashtra,13,0,0,0
ModiLaoDeshBanao,Sun Apr 07 11:16:29 +0000 2019,These leaders are becoming real threat to the country. #ModiLaoDeshBanao https://t.co/rwn4EYzuKL,Maharashtra,524,0,0,0
ModiLaoDeshBanao,Mon Apr 08 10:59:12 +0000 2019,"2019 का चुनाव एक युद्ध है, सुशासन और कुशासन से बीच, विकास और विनाश के बीच, ईमानदारी और भ्रष्टाचार के बीच, राष्ट्रवा… https://t.co/vUjXvlb4pO",Maharashtra,24724,12,7,0
hindu,Tue Apr 09 10:38:09 +0000 2019,#picturestory #illustrated #humour #yoga #wisdom #India #satire #funny #joke #qoutes #wisdom #yoga #Krishna #hindu… https://t.co/mnNuKwdHed,Maharashtra,1580,0,0,0
hindu,Wed Apr 10 06:24:05 +0000 2019,"How can someone with so much hate inside him, for any &amp; everyone who is not a #Hindu, call himself a yogi? 

How is… https://t.co/nvIXEYRMxt",Maharashtra,181,1,1,0
amitshah,Tue Apr 02 11:26:25 +0000 2019,"अगर कोई चाय बेचता है तो उसके लिए संसद में चाय की दुकान खुलवा सकते हैं : अणिशंकर मय्यर 
और अगर कोई बार डांसर है .?… https://t.co/oaTaSvTPFp",Maharashtra,23,0,0,0
amitshah,Wed Apr 03 11:10:00 +0000 2019,"Amit Shah's Bengaluru roadshow blessing for Lok Sabha elections candidate Tejasvi Surya 

#BengaluruSouth #AmitShah 
https://t.co/DUPyafddR6",Maharashtra,16080,3,2,0
amitshah,Thu Apr 04 03:51:22 +0000 2019,मावली विधानसभा से सबसे ज्यादा वोट से जिताएंगे #2019LokSabhaElections #NarendraModi #NaMoAgain2019 #AmitShah… https://t.co/IYMDmLY2SW,Maharashtra,161,1,0,1
amitshah,Fri Apr 05 11:37:35 +0000 2019,"Modi Govt brings peace in NE: Amit Shah
#AmitShah, #NorthEast, #LokSabhaPoll2019 https://t.co/elLx77kHtf",Maharashtra,3597,0,0,0
namo,Sat Apr 06 07:37:06 +0000 2019,#MainBhiChowkidar #NaMo #BJP #MySon #ModiFan #AbkiBaarPhirModiSarkar #3daysToElections #Modi @narendramodi… https://t.co/lalEdFPsDM,Maharashtra,86,0,0,0
amitshah,Sun Apr 07 09:36:58 +0000 2019,"@moksindia @Shankar27273 @narendramodi @BJYM @AmitShahOffice भारत माता की जय हो.....
@narendramodi @BJP4India… https://t.co/74x43VDx11",Maharashtra,155,2,0,0
NarendraModi,Tue Apr 09 11:58:09 +0000 2019,"HDK said that it is because of ""shine on his face"" that ""media shows only Modi"". #NarendraModi #Elections2019… https://t.co/xMn7Lo54v1",Maharashtra,54945,3,1,1
amitshah,Tue Apr 09 09:02:54 +0000 2019,@News18MP @OfficeOfKNath Hum to bol rahe hai #modi ya #amitshah me fum to ho lad le inke khilaf,Maharashtra,135,0,0,0
maibhichowkidar,Tue Apr 02 09:57:06 +0000 2019,"@narendramodi @PMOIndia @BJP4India  @sbambam16 @Reema_bjp @BJP4Gujarat भले ही BJP मुझे ना जानती हो,
लेकिन मेरे ट्वि… https://t.co/2VTFbz1Jhf",Maharashtra,1147,0,0,0
chowkidarNarendraModi,Wed Apr 03 10:40:35 +0000 2019,"चमचों अगर 1 व 2 नम्बर मजाक है तो ये मजाक 3 नम्बर ने शुरू किया था!!
😎😊😂😂😂
#कांग्रेस_का_देश_विरोधी_घोषणापत्र… https://t.co/dP260fZ66t",Maharashtra,2446,36,55,1
chowkidarNarendraModi,Thu Apr 04 09:38:55 +0000 2019,"#RahulGandhiWayanad
#RahulTharangam 
#Wayanad #Waynad 

#challenge @PMOIndia @narendramodi #ChowkidarNarendraModi t… https://t.co/8qbKdPVrNh",Maharashtra,153,1,0,0
ModiHaiToMumkinHai,Fri Apr 05 10:22:33 +0000 2019,Ye sb k sb chor h....#ModiHaiToMumkinHai #ModiAgain2019 #BJP4India #NorthEast4Modi @AmitShah @TajinderBagga https://t.co/QBXBQrLM2k,Maharashtra,45,0,0,0
maibhichowkidar,Sun Apr 07 07:35:28 +0000 2019,"jis india ki loggo ki paisa mai tum log maza marthe the...abhi uski ending taya hai

#ModiHainTohMumkinHain 
#pappu… https://t.co/wMHFG496m0",Maharashtra,117,0,0,0
ModiHaiToMumkinHai,Mon Apr 08 10:53:10 +0000 2019,"मोदी जी  पैसा अम्बानी की जेब मे डाल रहे थे,  पर निकल कमलनाथ की जेब से रहा है 😂🤣
#जादूगर_मोदी
#ModiHaiToMumkinHai… https://t.co/oR1SDB1RoC",Maharashtra,1189,3,0,0
chowkidarNarendraModi,Wed Apr 10 05:21:34 +0000 2019,ज्योतिराजित्य सिन्धिया जी को bjp मे शामिल करने पर विचार किया जाए...cm बनाया जाय 55+mla हैं....चुँकि परिवार को सर्व… https://t.co/EB6Jw0SR1c,Maharashtra,2,0,0,0
modi,Mon Apr 08 11:56:07 +0000 2019,"#modi hai to mumkin hai, Aaya oonth pahad ke neeche..

Vijay Mallya denied permission to appeal against extradition… https://t.co/bJ1maGkMHf",Maharashtra,289,0,0,0
bjp,Fri Apr 05 11:58:17 +0000 2019,"कोई बतायेगा क्या भाई।
#chaukidar_narendra_modi 
#BJP 
#मोदी_लाओ_देश_बचाओ https://t.co/s5LNuArSV4",Maharashtra,33,0,0,0
bjp,Sat Apr 06 11:43:38 +0000 2019,@RealHistoryPic it's just another way of saying.. #BJP will lose this election. https://t.co/G4AyyIMZKR,Maharashtra,583,0,0,0
maibhichowkidar,Sun Apr 07 07:44:12 +0000 2019,"#MaiBhiChowkidar

Interview: It is wrong to say that jobs decreased, employment increased with growth, says PM Modi… https://t.co/DrH9TPHlNs",Maharashtra,41,0,0,0
modi,Fri Apr 05 11:19:26 +0000 2019,@Abhi_Varthaman @Abhi_Varthaman ABHI Jhootay Kownsa F16 Giraya Tha Tum Nain.....CHAI bhi Pilae Tum Ko Phir Bhi Jhoo… https://t.co/yRmlxfiS4y,Maharashtra,117,0,0,0
NarendraModi,Thu Apr 04 11:25:06 +0000 2019,"@MandeepBajwa #NarendraModi Oct 2013: You gave Congress 60 years, give BJP 60 months to change India's future… https://t.co/pfRffHlJCc",Maharashtra,345,0,0,0
hindu,Thu Apr 04 10:31:39 +0000 2019,This is a very scary development in #India How can the people there find this to be acceptable? #Sikh #Hindu https://t.co/cXtsRABe75,Maharashtra,86,3,2,0
maibhichowkidar,Thu Apr 04 08:01:55 +0000 2019,"देश के चौकीदारों ने 'कुछ लोगों' की नींद हराम करके रखी है। 
#PhirEkBaarModiSarkar
#MaiBhiChowkidar https://t.co/SSNEu5qWmQ",Maharashtra,452,1,0,0
namo,Fri Apr 05 11:48:42 +0000 2019,"@pankhuripathak कूलर नही स्पीकर्स है।🤦

उसने तो फिल्मो में काम कर के मेहनत से पैसे कमाय..... न चोरी,न डकैती, ना ही… https://t.co/VZxMWPiSZS",Maharashtra,1200,0,0,0
ModiHaiToMumkinHai,Wed Apr 03 10:14:13 +0000 2019,@rajcheerfull @Nidhi Every aspect of Hinduism. Water scarcity comes up on debates during holi and air pollution dur… https://t.co/jpgxLYh8Q9,Maharashtra,7,0,0,0
modi,Sat Apr 06 10:35:48 +0000 2019,"سچ ہی کو دوام اور صداقت ہی بہترین حکمت عملی ہے - وزیر اعظم عمران خان  
Source : https://t.co/Pfpso5grqv

#PMIK… https://t.co/tAcLBZupBd",Maharashtra,416451,187,38,1
hindu,Tue Apr 02 09:49:47 +0000 2019,"#ArundhatiRoy has long opposed anything #dharmic, #Vedic, #yogic or #Hindu. Yet has sympathy for #separatists,… https://t.co/S7IGaN5113",Maharashtra,54,0,0,0
chowkidarNarendraModi,Tue Apr 02 06:51:45 +0000 2019,"आज कुछ नेता #मोदीजी के डर से चुनाव नहीं लड़ रहे या 
फिर सुरक्षित सीट ढूंढ़ रहे है,

वो एक दिन सुरक्षित देश भी ढूंढे… https://t.co/Ung2VHW21c",Maharashtra,4227,11,2,0
amitshah,Fri Apr 05 10:33:16 +0000 2019,"#gen #BJP President #AmitShah, who is on an election campaign tour of the northeast states, said that his party has… https://t.co/d9wLqDzsAg",Maharashtra,15367,0,0,0
hindu,Sat Apr 06 08:49:10 +0000 2019,#navdurga #navratri #chaitra #chaitra_navratri #durga #kali #navratrotsav #devi #rani #ambemaa #lakshi #mauli… https://t.co/3OBD6KxrbX,Maharashtra,80,0,0,0
modi,Wed Apr 10 11:29:48 +0000 2019,@GauravPandhi @shahid_siddiqui I support #Modi ‘s India! #ModiAgain,Maharashtra,139,0,0,0
modi,Sat Apr 06 11:48:41 +0000 2019,"#Hindutva terrorists, @RSSorg which is the parent party of ruling @BJP4India produced Hindutva fanatics like #Modi… https://t.co/NS4XHPvjqx",Maharashtra,1848,1,1,0
chowkidarNarendraModi,Wed Apr 03 11:19:00 +0000 2019,Here is a satire on #ChowkidarNarendraModi as #IndiaElects in #2019Elections. An absolutely brilliant article by… https://t.co/Bv0uPHMmX4,Maharashtra,3545,1,1,0
modi,Sat Apr 06 11:15:10 +0000 2019,@ashish30sharma #modi I have watched all 5 episodes of this webseries &amp; it’s very well made. Acting is superb. When… https://t.co/Pp1OPyfFMW,Maharashtra,5,1,0,0
namo,Wed Apr 10 11:58:45 +0000 2019,"#NAMO टी वी कस भी फ्यूज उड़ गया
#NamoTV #NamoRogi #BJP_भगाओ_देश_बचाओ",Maharashtra,208,14,11,2
amitshah,Sun Apr 07 10:02:16 +0000 2019,@maharaja_2020 @narendramodi  கொள்ளைக்காரன். இதுக்கு சில வட இந்தியர்கள் புரியாம லைக் போடுவாங்க பாருங்க #BJP #MODI… https://t.co/HflJff4Bph,Maharashtra,105,0,0,0
bjp,Sat Apr 06 11:30:18 +0000 2019,"வீழ்ந்தது முக்கிய விக்கெட் -கலக்கத்தில் பா.ஜ.க
#BJP | #ShatrughanSinha | #Congress

https://t.co/etrOTYnGlr",Maharashtra,17398,1,0,0
chowkidarNarendraModi,Tue Apr 02 09:45:26 +0000 2019,#Chowkidarnarendramodi we are happy today sir,Maharashtra,5,0,0,0
maibhichowkidar,Tue Apr 09 09:31:56 +0000 2019,#MaiBhiChowkidar  का प्रोग्राम कानपुर मे https://t.co/bp9gvHITBw,Maharashtra,16,0,0,0
hindu,Tue Apr 09 09:51:48 +0000 2019,#Navratri #jaimaadurga  #nainadevi  #jaimatadi #jaimaakali  #नवरात्रि #गुड़ी_पड़वा #Gudipadwa #navratrispecial… https://t.co/kmrcv352TQ,Maharashtra,2210,0,0,0
ModiHaiToMumkinHai,Sun Apr 07 09:47:34 +0000 2019,"@HiteshAwasthi20 @pankajthakur73 #IsBaarPhirModi 
#ModiHaiToMumkinHai 
विजयीभव:",Maharashtra,567,1,1,0
ModiLaoDeshBanao,Sat Apr 06 11:27:18 +0000 2019,"“बीजेपी स्थापना दिवस”
यानी आज ही वो दिन है जब 39 साल पहले BJP का ""नारियल"" फूटा था, और काग्रेंस के ""करम""😂😜
भारतीय जन… https://t.co/UNtHYOfSty",Maharashtra,71,1,0,0
namo,Fri Apr 05 11:34:28 +0000 2019,This claim is as truthful as rogue #PakistanArmy saying it has nothing to do with Jehadi groups operating in… https://t.co/asmreTmaBh,Maharashtra,43198,10,10,0
bjp,Tue Apr 02 11:36:05 +0000 2019,"#BJP 
#BJPWinning 
#JayaPrada 

https://t.co/uWMn3bc92o https://t.co/0uNfPSAyrR",Maharashtra,7,0,0,0
bjp,Fri Apr 05 11:57:51 +0000 2019,"Election officials search car of former Union Minister and BJP leader S M Krishna
#Electionofficials #search… https://t.co/BAOAEmW240",Maharashtra,1498,0,1,0
bjp,Sun Apr 07 11:59:52 +0000 2019,"M.p -जो चमचे यह बोल रहे कि यह बदले की भावना से की कार्यवाही हैं 
तो चमचो बदला हो या नही हो इतनी सी बात तुम्हारी मू… https://t.co/RiH1r9vOsT",Maharashtra,10,1,0,0
bjp,Mon Apr 08 11:37:52 +0000 2019,"BJP committed to idea of simultaneous elections
#BJP #Committed #simultaneouselections #BJPManifesto… https://t.co/6ajWp19eDG",Maharashtra,1498,0,1,0
bjp,Wed Apr 10 11:40:52 +0000 2019,#SaafNiyatSahiVikas दक्षिणी दिल्ली सांसद श्री @rameshbidhuri जी द्वारा पिछले 15 वर्षों से अटके अधूरे कामों को किया… https://t.co/cNWBxoQLRL,Maharashtra,29,2,0,0
hindu,Tue Apr 02 08:55:51 +0000 2019,"Terrorism does have a religion and apparently its #HinduTerror 

Next time we #Hindu will remember this. 

#terrorism",Maharashtra,118,1,0,0
hindu,Wed Apr 03 11:06:02 +0000 2019,@Umashankar_khad #Congress absolutely is with anti nationals &amp; radicals Jihadis. An anti #Hindu Party..,Maharashtra,412,0,0,0
modi,Thu Apr 04 11:35:06 +0000 2019,"1. #NamoTV 
2. #NarendraModiMovie
 (Vivek Oberoi)
3. #Modi movie now started live streaming,and hoarding across Mum… https://t.co/uC0cJQJGnf",Maharashtra,27,0,0,1
modi,Fri Apr 05 11:48:43 +0000 2019,#PhirEkBaarModiSarkar #Modi #congress @varnishant @INCIndia @RahulGandhi @rssurjewala @AamAadmiParty @ArvindKejriwal https://t.co/DnAfCqiiAO,Maharashtra,116,0,0,0
hindu,Fri Apr 05 11:06:37 +0000 2019,"@khanumarfa 🧐#Turkic #Muslim ruler #Sultan Firuz #Shah Tughlaq 1309 – 1388. “Firoz Shah invaded #Bengal, offered a… https://t.co/E2ZLS1ehKM",Maharashtra,2979,27,30,0
ModiLaoDeshBanao,Sat Apr 06 11:47:22 +0000 2019,#IndiaWantsModiAgain #IndiaSaysNaMoAgain #ModiLaoDeshBanao https://t.co/qYhnQtfCgo,Maharashtra,34,1,0,0
modi,Sun Apr 07 11:36:15 +0000 2019,"#PhirEkBaarModiSarkaar #IsBaarPhirModi #LokSabhaElections2019

No #AbHogaNYAY only #modi
#ChowkidarPhirSe… https://t.co/jCO4LbklPu",Maharashtra,9,9,9,0
hindu,Sun Apr 07 09:01:06 +0000 2019,@AnupamPKher The people who are opposing #Modi ji here have put all efforts to save the murderer of innocent… https://t.co/onW07Mpm2e,Maharashtra,471,0,0,0
ModiLaoDeshBanao,Mon Apr 08 11:51:51 +0000 2019,#ChorCongress #ModiLaoDeshBanao #ModiOnceMore https://t.co/juZaZQnVTL,Maharashtra,51,1,0,0
hindu,Mon Apr 08 10:17:33 +0000 2019,#Navratri #Gudipadw#navratrispecial #navratri2019 #durga #durgapuja #devidurga #durgamaa #garba #hindu #devi… https://t.co/126uChd84h,Maharashtra,47,1,2,0
modi,Tue Apr 09 11:11:02 +0000 2019,"No doubt that Mr. Modi  will constitute a high performing and capable government, which, under his able leadership… https://t.co/3xnZTZWejG",Maharashtra,8,0,0,0
hindu,Tue Apr 09 10:09:58 +0000 2019,@SalmanSoz So what’s yours .. get rid of all #Hindu ?,Maharashtra,73,0,0,0
ModiLaoDeshBanao,Wed Apr 10 10:48:02 +0000 2019,#CongressChorParty #VoteKhareedoParty #CongHawalaCashNote #CongressMuktBharat #CorruptAndDangerous #ModiOnceMore… https://t.co/OWjxbpPWa9,Maharashtra,170,0,0,0
NarendraModi,Tue Apr 02 11:34:40 +0000 2019,"Had the priviledge and honour of welcoming our PM Shri #NarendraModi ji during his recent visit to Jammu. 
I am sur… https://t.co/ciDIU7yNBo",Maharashtra,243,4,1,0
